point_id,lat,lon,aoi,time,variable,stat,radius_m,value
CB001,-42.596,148.233,Hobart,2022-10-01,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-01,modis_sst_aqua,nanmean,1000.0,286.19520589057976
CB001,-42.596,148.233,Hobart,2022-10-01,mur_sst,nanmean,1000.0,286.0093874724015
CB001,-42.596,148.233,Hobart,2022-10-02,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-02,modis_sst_aqua,nanmean,1000.0,285.1966445326139
CB001,-42.596,148.233,Hobart,2022-10-02,mur_sst,nanmean,1000.0,285.70073965321416
CB001,-42.596,148.233,Hobart,2022-10-03,eco_hour_v002,nearest,0.0,20.899999618530273
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,eco_wind_speed_era5,nanmean,300.0,10.139886447361537
CB001,-42.596,148.233,Hobart,2022-10-03,lst_hour,nearest,0.0,23.96666717529297
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-03,lst_wind_speed_era5,nanmean,300.0,10.341870546340942
CB001,-42.596,148.233,Hobart,2022-10-03,modis_sst_aqua,nanmean,1000.0,286.45681419119927
CB001,-42.596,148.233,Hobart,2022-10-03,mur_sst,nanmean,1000.0,285.87292215098506
CB001,-42.596,148.233,Hobart,2022-10-04,eco_hour_v002,nearest,0.0,20.08333396911621
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,eco_wind_speed_era5,nanmean,300.0,4.933612397738865
CB001,-42.596,148.233,Hobart,2022-10-04,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-04,modis_sst_aqua,nanmean,1000.0,286.10155138432583
CB001,-42.596,148.233,Hobart,2022-10-04,mur_sst,nanmean,1000.0,286.16383262302566
CB001,-42.596,148.233,Hobart,2022-10-05,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-05,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-05,mur_sst,nanmean,1000.0,286.1647848599199
CB001,-42.596,148.233,Hobart,2022-10-06,eco_hour_v002,nearest,0.0,13.616666793823242
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,eco_wind_speed_era5,nanmean,300.0,14.556950432913643
CB001,-42.596,148.233,Hobart,2022-10-06,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-06,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-06,mur_sst,nanmean,1000.0,286.14020372473675
CB001,-42.596,148.233,Hobart,2022-10-07,eco_hour_v002,nearest,0.0,19.299999237060547
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002,nanmean,300.0,291.53204345703125
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002,nanstd,300.0,4.062547776460707
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002_clean,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002_clean,nanmean,300.0,291.53204345703125
CB001,-42.596,148.233,Hobart,2022-10-07,eco_sst_v002_clean,nanstd,300.0,4.062547776460707
CB001,-42.596,148.233,Hobart,2022-10-07,eco_wind_speed_era5,nanmean,300.0,5.433635354042053
CB001,-42.596,148.233,Hobart,2022-10-07,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-07,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-07,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-07,modis_sst_aqua,nanmean,1000.0,285.61547356409744
CB001,-42.596,148.233,Hobart,2022-10-07,mur_sst,nanmean,1000.0,285.7164922520734
CB001,-42.596,148.233,Hobart,2022-10-08,eco_hour_v002,nearest,0.0,18.483333587646484
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002,nanmean,300.0,286.6255558558873
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002,nanstd,300.0,0.4220847039860186
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002_clean,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002_clean,nanmean,300.0,286.6255558558873
CB001,-42.596,148.233,Hobart,2022-10-08,eco_sst_v002_clean,nanstd,300.0,0.4220847039860186
CB001,-42.596,148.233,Hobart,2022-10-08,eco_wind_speed_era5,nanmean,300.0,6.901920897620065
CB001,-42.596,148.233,Hobart,2022-10-08,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-08,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-08,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-08,modis_sst_aqua,nanmean,1000.0,286.07771149692155
CB001,-42.596,148.233,Hobart,2022-10-08,mur_sst,nanmean,1000.0,285.53788281869197
CB001,-42.596,148.233,Hobart,2022-10-09,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-09,modis_sst_aqua,nanmean,1000.0,285.56830511029983
CB001,-42.596,148.233,Hobart,2022-10-09,mur_sst,nanmean,1000.0,285.60870482956153
CB001,-42.596,148.233,Hobart,2022-10-10,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-10,modis_sst_aqua,nanmean,1000.0,285.414366766317
CB001,-42.596,148.233,Hobart,2022-10-10,mur_sst,nanmean,1000.0,285.7375366653221
CB001,-42.596,148.233,Hobart,2022-10-11,eco_hour_v002,nearest,0.0,17.700000762939453
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,eco_wind_speed_era5,nanmean,300.0,9.32220196723938
CB001,-42.596,148.233,Hobart,2022-10-11,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-11,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-11,mur_sst,nanmean,1000.0,285.7410899728969
CB001,-42.596,148.233,Hobart,2022-10-12,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-12,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-12,mur_sst,nanmean,1000.0,285.81954856540847
CB001,-42.596,148.233,Hobart,2022-10-13,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-13,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-13,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-13,lst_hour,nearest,0.0,23.78333282470703
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst,nanmean,300.0,285.9059829711914
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst,nanstd,300.0,0.03579912480868177
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst_clean,count_valid,300.0,28.0
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst_clean,nanmean,300.0,285.9059829711914
CB001,-42.596,148.233,Hobart,2022-10-13,lst_sst_clean,nanstd,300.0,0.03579912480868177
CB001,-42.596,148.233,Hobart,2022-10-13,lst_wind_speed_era5,nanmean,300.0,2.741332479885646
CB001,-42.596,148.233,Hobart,2022-10-13,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-13,mur_sst,nanmean,1000.0,285.88261347231656
CB001,-42.596,148.233,Hobart,2022-10-14,eco_hour_v002,nearest,0.0,16.883333206176758
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,eco_wind_speed_era5,nanmean,300.0,5.3424345936094015
CB001,-42.596,148.233,Hobart,2022-10-14,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-14,modis_sst_aqua,nanmean,1000.0,285.67471167658783
CB001,-42.596,148.233,Hobart,2022-10-14,mur_sst,nanmean,1000.0,285.82296576016194
CB001,-42.596,148.233,Hobart,2022-10-15,eco_hour_v002,nearest,0.0,16.08333396911621
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,eco_wind_speed_era5,nanmean,300.0,3.215348780155182
CB001,-42.596,148.233,Hobart,2022-10-15,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-15,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-15,mur_sst,nanmean,1000.0,285.88114873913753
CB001,-42.596,148.233,Hobart,2022-10-16,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_sst_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,lst_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-16,modis_sst_aqua,nanmean,1000.0,
CB001,-42.596,148.233,Hobart,2022-10-16,mur_sst,nanmean,1000.0,285.9359253593113
CB001,-42.596,148.233,Hobart,2022-10-17,eco_hour_v002,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,eco_sst_v002_clean,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,eco_wind_speed_era5,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,lst_hour,nearest,0.0,
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst,nanstd,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst_clean,count_valid,300.0,0.0
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst_clean,nanmean,300.0,
CB001,-42.596,148.233,Hobart,2022-10-17,lst_sst_clean,nanstd,300.0,
